,RBD,NOM_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,NOM_DEPROV_RBD,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,PACE,PAGO_MATRICULA,PAGO_MENSUAL,cod_ense_110,cod_ense_310,cod_ense_610,cod_ense_10,cod_ense_510,cod_ense_410,cod_ense_710,cod_espe_0,cod_espe_61003,cod_espe_52013,cod_espe_53014,cod_espe_53015,cod_espe_58035,cod_espe_41002,cod_espe_41005,cod_espe_63009,cod_espe_63011,cod_espe_64001,cod_espe_64008,cod_espe_58034,cod_espe_51005,cod_espe_52009,cod_espe_52010,cod_espe_51006,cod_espe_51009,cod_espe_71005,cod_espe_57030,cod_espe_52012,cod_espe_58033,cod_espe_55023,cod_espe_55022,cod_espe_56027,cod_espe_61001,cod_espe_54020,cod_espe_54019,cod_jornada_2,cod_jornada_1,cod_jornada_3,cod_grado_7_hombre,cod_grado_7_mujer,cod_grado_7_mixto,cod_grado_8_hombre,cod_grado_8_mujer,cod_grado_8_mixto,cod_grado_1_hombre,cod_grado_1_mujer,cod_grado_1_mixto,cod_grado_2_hombre,cod_grado_2_mujer,cod_grado_2_mixto,cod_grado_3_hombre,cod_grado_3_mujer,cod_grado_3_mixto,cod_grado_4_hombre,cod_grado_4_mujer,cod_grado_4_mixto,cod_grado_5_hombre,cod_grado_5_mujer,cod_grado_5_mixto,cod_grado_6_hombre,cod_grado_6_mujer,cod_grado_6_mixto,P_NATURAL,ES_MUNICIPAL,ES_SUBVENCIONADO,ES_DL,ES_LAICO,ES_CATOLICO,ES_EVANGELICO,ES_MUSULMAN,ES_JUDIO,ES_BUDISTA,ES_RELIGIOSO
7033,8532,ESCUELA BASICA LIBERTADORES DE CHILE,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,435953100000000","-70,66203467000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7034,8533,ESCUELA BASICA BENJAMIN VICUNA MACKENNA,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,449761570000000","-70,63183657000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
7035,8535,LICEO REPUBLICA DE BRASIL,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,472058530000000","-70,65926219000001",1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7036,8536,ESCUELA REPUBLICA DE ISRAEL,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,439659740000000","-70,67474682000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7037,8537,ESCUELA ARNALDO FALABELLA,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,458589430000000","-70,69222383000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7038,8540,ESCUELA BASICA REPUBLICA DE HAITI,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,474713320000000","-70,65160842000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7039,8541,LICEO DE ADULTOS HERBERT VARGAS WALLIS,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,473263000000000","-70,65967999999999",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7040,8542,LICEO SAN FRANCISCO DE QUITO,131,13108,INDEPENDENCIA,SANTIAGO NORTE,0,"-33,410369240000000","-70,66255379000000",1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7041,8544,ESCUELA BÁSICA ARTURO ALESSANDRI PALMA,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,456016480000000","-70,69874984000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
7042,8546,ESC.BAS.BILINGUE REPUBLICA DEL PARAGUAY,131,13127,RECOLETA,SANTIAGO NORTE,0,"-33,427009180000000","-70,64669818000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
7043,8547,ESCUELA NUEVA ZELANDIA,131,13108,INDEPENDENCIA,SANTIAGO NORTE,0,"-33,422018469999990","-70,67178326000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7044,8548,ESCUELA BASICA DR LUIS CALVO MACKENNA,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,435776020000000","-70,66869441000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7045,8549,ESCUELA FERNANDO ALESSANDRI RODRIGUEZ,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,456772639999990","-70,65366284000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7046,8550,ESCUELA DIFERENCIAL,131,13101,SANTIAGO,SANTIAGO CENTRO,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7047,8551,ESC. ESP. LENG. CARDENAL RAUL SILVA H.,131,13101,SANTIAGO,SANTIAGO CENTRO,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7048,8552,ESCUELA BAS SALVADOR SANFUENTES REP EEUU,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,440352349999990","-70,67931406000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7049,8553,ESCUELA DE ADULTOS  JORGE ALESSANDRI R.,131,13127,RECOLETA,SANTIAGO NORTE,0,"-33,424550000000000","-70,64515000000000",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7050,8554,LICEO MUNICIPAL METROPOLITANO DE ADULTOS,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,469337000000000","-70,64488000000000",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7051,8555,ESCUELA REPUBLICA EL LIBANO,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,455707179999990","-70,65809855000001",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7052,8556,ESCUELA REPUBLICA DE AUSTRIA,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,475292120000000","-70,69499039999999",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7053,8558,ESCUELA BÁSICA HUMBERTO VALENZUELA GARCÍA,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,471515190000000","-70,69187992000001",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7054,8561,ESCUELA REPUBLICA DE ALEMANIA,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,431464130000000","-70,67549744999999",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7055,8562,CIUDAD SANTIAGO DE CHILE,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,460927090000000","-70,64804214999999",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7056,8563,ESCUELA BASICA REPUBLICA DE MEXICO,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,449571340000000","-70,63669304000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7057,8564,ESCUELA BASICA REINO DE NORUEGA,131,13126,QUINTA NORMAL,SANTIAGO PONIENTE,0,"-33,432274440000000","-70,68794874000000",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7058,8565,ESCUELA BASICA DR JUAN VERDAGUER PLANAS,131,13127,RECOLETA,SANTIAGO NORTE,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7059,8567,ESC. DIFERENCIAL EDMUNDO DE AMICIS,131,13101,SANTIAGO,SANTIAGO CENTRO,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7060,8568,ESCUELA DIFERENCIAL SANTA LAURA,131,13126,QUINTA NORMAL,SANTIAGO PONIENTE,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7061,8569,ESCUELA BASICA REPUBLICA DEL ECUADOR,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,448969380000000","-70,67072408999999",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
7062,8571,LICEO DR HUMBERTO MATURANA ROMESIN,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,460100609999990","-70,64492294000000",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7063,8572,ESCUELA BASICA CAMILO MORI,131,13108,INDEPENDENCIA,SANTIAGO NORTE,0,"-33,424567260000000","-70,66693364000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7064,8573,ESCUELA BASICA CD.ARTURO MERINO BENITEZ,131,13108,INDEPENDENCIA,SANTIAGO NORTE,0,"-33,41550966","-70,65621662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7065,8575,ESCUELA BASICA REINA VICTORIA,131,13101,SANTIAGO,SANTIAGO CENTRO,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7066,8576,ESCUELA BASICA REYES CATOLICOS,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,467957860000000","-70,62786296000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7067,8577,ESCUELA,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7068,8579,ESCUELA BASICA UNION LATINOAMERICANA,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,463481430000000","-70,69173670000001",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
7069,8581,ESCUELA BÁSICA F Nº 64,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,466155350000000","-70,65276247000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7070,8583,ESC.DIFERENCIAL REPUBLICA DE SUDAFRICA,131,13101,SANTIAGO,SANTIAGO CENTRO,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7071,8584,ESCUELA DIFERENCIAL F-82,131,13108,INDEPENDENCIA,SANTIAGO NORTE,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7072,8585,ESC. CENTRO DE CAPACITACION LABORAL SANTIAGO,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,454290000000000","-70,66036000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7073,8586,ESCUELA DIFERENCIAL JUAN SANDOVAL C,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,470320000000000","-70,65161000000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7074,8587,LICEO DE ADULTOS MUNICIPALIZADO LUIS GOMEZ CATALAN,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,455536000000000","-70,69752000000000",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7075,8589,LICEO MIGUEL RAFAEL PRADO,131,13108,INDEPENDENCIA,SANTIAGO NORTE,0,"-33,421408080000000","-70,66238091000000",1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7076,8590,INSTITUTO COMERCIAL PITAGORAS,131,13108,INDEPENDENCIA,SANTIAGO NORTE,0,"-33,42241572","-70,65565929",0,0,1000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7077,8592,LICEO JOSE MIGUEL INFANTE,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,433221910000000","-70,66402874000001",0,0,1000,50000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
7078,8593,LICEO COMERCIAL ARTURO PRAT,131,13101,SANTIAGO,SANTIAGO CENTRO,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7079,8598,COLEGIO ALTO PALENA,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,445639380000000","-70,67614969000000",0,0,0,50000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7080,8601,COLEGIO WUNMAN,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,448680000000000","-70,63706000000001",1,0,1000,50000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7081,8603,CENTRO EDUCATIVO SALESIANOS ALAMEDA,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,447045490000000","-70,66787974000000",1,0,1000,50000,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7082,8604,COLEGIO SANTA CRUZ,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,463417470000000","-70,65124299000000",1,0,1000,50000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7084,8611,COLEGIO NUESTRA SENORA DE ANDACOLLO,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,431892410000000","-70,66987309000000",1,0,1000,50000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7085,8612,LICEO IGNACIO CARRERA PINTO,131,13108,INDEPENDENCIA,SANTIAGO NORTE,0,"-33,42490899","-70,65178581",0,0,1000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7086,8613,COLEGIO FRANCISCANO MARIA REINA,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,455949540000000","-70,68375539000000",0,0,1000,50000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
7087,8614,COLEGIO MARIA TERESA CANCINO AGUILAR,131,13127,RECOLETA,SANTIAGO NORTE,0,"-33,412368129999990","-70,63803656000000",1,0,1000,50000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
7088,8615,ESCUELA COLEGIO POLIVALENTE STA FAMILIA,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,451905770000000","-70,67389538000000",1,0,1000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7089,8616,COLEGIO POLIVALENTE PLUS ULTRA,131,13108,INDEPENDENCIA,SANTIAGO NORTE,0,"-33,420780670000000","-70,65681068000001",1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7090,8617,LICEO POLIT. SARA BLINDER DARGOLTZ,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,467809340000000","-70,64853307000000",1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
