Unnamed: 0,RBD,NOM_RBD,NOM_COM_RBD,NOM_DEPROV_RBD,LATITUD,LONGITUD,n_postulaciones,vacantes,n_postulaciones_p,vacantes_p
7891,9816,ESCUELA PARTICULAR STA.MARIA MAZZARELLO,EL BOSQUE,SANTIAGO SUR,-33.54918004999999,-70.65532033,105.0,123.0,0.00020879317544592258,0.0004899910367493277
7892,9817,COLEGIO PARTICULAR KENNEDY,LO ESPEJO,SANTIAGO SUR,-33.53383924,-70.69819592,118.0,112.0,0.0002346437590725606,0.0004461707001294692
7896,9824,COMPLEJO EDUCACIONAL STELLA MARIS,EL BOSQUE,SANTIAGO SUR,-33.55693659,-70.67449999,590.0,201.0,0.001173218795362803,0.0008007170600537795
7899,9827,COLEGIO IDOP LIMITADA,LA CISTERNA,SANTIAGO SUR,-33.54318864999999,-70.66151495,953.0,302.0,0.0018950466304758495,0.00120306742356339
7900,9828,COLEGIO SOL DE CHILE,LO ESPEJO,SANTIAGO SUR,-33.52923641999999,-70.69734098,242.0,232.0,0.00048121855674203106,0.0009242107359824719
7901,9829,COLEGIO MIGUEL DE CERVANTES,LA CISTERNA,SANTIAGO SUR,-33.54412769999999,-70.6558275,574.0,163.0,0.00114140269243771,0.0006493377153669953
7904,9834,COLEGIO POLITEC. MARIA GRISELDA VALLE S.,EL BOSQUE,SANTIAGO SUR,-33.5730656,-70.66467134,669.0,1004.0,0.0013303108035554495,0.003999601633303456
7905,9841,ESCUELA PARTICULAR MIGUEL DE CERVANTES,EL BOSQUE,SANTIAGO SUR,-33.57872299999999,-70.67261962,140.0,443.0,0.00027839090059456344,0.0017647644656906684
7907,9844,COLEGIO EL ALMENDRO,EL BOSQUE,SANTIAGO SUR,-33.57619368,-70.66334217,333.0,326.0,0.0006621726421284973,0.0012986754307339906
7908,9845,COLEGIO GRACE SCHOOL,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.50157888999999,-70.68742747,551.0,144.0,0.001095667044482889,0.0005736480430236032
7909,9847,ESCUELA PARTICULAR KAROL C.DE CRACOVIA,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.50149347,-70.69304595,167.0,176.0,0.0003320805742806578,0.0007011253859177373
7910,9850,ESCUELA PARTICULAR LOS LAGOS CHILE,EL BOSQUE,SANTIAGO SUR,-33.54476588,-70.67765814,42.0,74.0,8.351727017836902e-05,0.000294791355442685
7911,9852,ESCUELA PARTICULAR VILLA EL SOL,EL BOSQUE,SANTIAGO SUR,-33.55477057,-70.67009858,918.0,309.0,0.0018254489053272087,0.001230953092321482
7912,9853,COLEGIO POLIV. SAINT TRINITY COLLEGE,LO ESPEJO,SANTIAGO SUR,-33.52988953,-70.69000169,162.0,294.0,0.00032213804211656623,0.0011711980878398565
7916,9859,COLEGIO PARTICULAR VILLA JESUS,LA CISTERNA,SANTIAGO SUR,-33.52135358,-70.65553564,452.0,189.0,0.0008988049076338762,0.0007529130564684792
7917,9860,LICEO BICENTENARIO INDUSTRIAL DE ELECTROTECNIA RAMON B,LA CISTERNA,SANTIAGO SUR,-33.52119803,-70.65822211,628.0,258.0,0.0012487820398098988,0.0010277860770839557
7918,9861,CENTRO EDUC.MUNIC. DR. AMADOR NEGHME RODRIGUEZ,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,-33.47219812,-70.72080896,371.0,279.0,0.0007377358865755931,0.0011114430833582313
7919,9862,LICEO BICENTENARIO POLIVALENTE A N°71 GUILLERMO FELIU CRUZ,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,-33.46382006999999,-70.70144017,515.0,245.0,0.0010240808129014297,0.0009759984065332138
7920,9863,LICEO SANTIAGO BUERAS Y AVARIA,MAIPÚ,SANTIAGO PONIENTE,-33.50527427,-70.75174176,331.0,314.0,0.0006581956292628607,0.0012508714271486903
7921,9864,LICEO JOSE IGNACIO ZENTENO,MAIPÚ,SANTIAGO PONIENTE,-33.50340173,-70.76915488,244.0,542.0,0.0004851955696076677,0.0021591474952693955
7922,9865,LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO,CERRILLOS,SANTIAGO PONIENTE,-33.49895871999999,-70.73097771,232.0,220.0,0.00046133349241384795,0.0008764067323971716
7923,9866,LICEO COMERCIAL B-72,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,-33.46422609999999,-70.70208185,478.0,277.0,0.0009505060748871523,0.001103475749427348
7924,9867,CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC,MAIPÚ,SANTIAGO PONIENTE,-33.50955924,-70.74725518,408.0,522.0,0.0008113106245898706,0.0020794741559605617
7925,9869,ESCUELA BASICA REPUBLICA DE FRANCIA,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,-33.47615978999999,-70.7108756,182.0,110.0,0.00036190817077293245,0.0004382033661985858
7926,9870,ESCUELA BASICA CONDORES DE PLATA,CERRILLOS,SANTIAGO PONIENTE,-33.49381185,-70.71815383,183.0,60.0,0.0003638966772057508,0.00023902001792650135
7927,9872,ESCUELA BASICA PROF.RAMON DEL RIO,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,-33.46603649,-70.70288555,302.0,57.0,0.0006005289427111297,0.00022706901703017628
7928,9873,ESCUELA BASICA PACTO ANDINO,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,-33.463514,-70.70920911,361.0,177.0,0.0007178508222474099,0.0007051090528831789
7929,9874,ESCUELA LOTHAR KOMMER BRUGER,CERRILLOS,SANTIAGO PONIENTE,-33.50690488,-70.73412556,101.0,112.0,0.00020083914971464933,0.0004461707001294692
7930,9875,ESCUELA CERRILLOS,CERRILLOS,SANTIAGO PONIENTE,-33.49396474,-70.71027254,350.0,269.0,0.0006959772514864086,0.0010716064137038144
7931,9876,ESCUELA GENERAL SAN MARTIN,MAIPÚ,SANTIAGO PONIENTE,-33.51040561,-70.76221241,200.0,197.0,0.00039770128656366205,0.0007847823921920127
7932,9877,ESCUELA GENERAL OHIGGINS,MAIPÚ,SANTIAGO PONIENTE,-33.50971551,-70.76308151,170.0,381.0,0.0003380460935791127,0.0015177771138332836
7933,9878,ESCUELA PRESIDENTE RIESCO ERRAZURIZ,MAIPÚ,SANTIAGO PONIENTE,-33.52620996999999,-70.75909153,292.0,183.0,0.0005806438783829466,0.0007290110546758291
7934,9879,ESCUELA BASICA CAROLINA VERGARA AYARES,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,-33.47361062,-70.70516895,263.0,188.0,0.0005229771918312156,0.0007489293895030375
7935,9880,ESCUELA  BASICA  ESTADO  DE  PALESTINA,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,-33.47358255999999,-70.70160736,331.0,83.0,0.0006581956292628607,0.0003306443581316602
7936,9881,ESCUELA VICENTE REYES PALAZUELOS,MAIPÚ,SANTIAGO PONIENTE,-33.51707669,-70.75083578,156.0,257.0,0.00031020700351965636,0.001023802410118514
7937,9882,ESCUELA J.PRIETO VIAL,CERRILLOS,SANTIAGO PONIENTE,-33.50924638,-70.73827342,108.0,443.0,0.00021475869474437748,0.0017647644656906684
7938,9883,ESCUELA BÁSICA N 263 RAMON FREIRE,MAIPÚ,SANTIAGO PONIENTE,-33.49851434,-70.77111241,203.0,185.0,0.00040366680586211695,0.0007369783886067125
7939,9884,ESCUELA LEON HUMBERTO VALENZUELA,MAIPÚ,SANTIAGO PONIENTE,-33.49748334,-70.76528718,188.0,214.0,0.0003738392093698423,0.0008525047306045215
7940,9886,ESCUELA ESTRELLA REINA DE CHILE,CERRILLOS,SANTIAGO PONIENTE,-33.49982751999999,-70.72539113,219.0,86.0,0.00043548290878720993,0.00034259535902798525
7941,9887,LICEO EL LLANO DE MAIPU,MAIPÚ,SANTIAGO PONIENTE,-33.51665706,-70.75011595,68.0,204.0,0.0001352184374316451,0.0008126680609501046
7942,9888,ESCUELA SANTA ADELA,CERRILLOS,SANTIAGO PONIENTE,-33.50934752,-70.71648165,219.0,93.0,0.00043548290878720993,0.0003704810277860771
7943,9889,LICEO REINO DE DINAMARCA,MAIPÚ,SANTIAGO PONIENTE,-33.50718521,-70.78259673,158.0,485.0,0.000314184016385293,0.0019320784782392191
7944,9890,ESCUELA TOMAS VARGAS,MAIPÚ,SANTIAGO PONIENTE,-33.49999901,-70.776254,186.0,311.0,0.0003698621965042057,0.0012389204262523653
7945,9891,REPUBLICA DE GUATEMALA,MAIPÚ,SANTIAGO PONIENTE,-33.49750189,-70.74955631,316.0,220.0,0.000628368032770586,0.0008764067323971716
7946,9892,ESCUELA LAS AMERICAS,MAIPÚ,SANTIAGO PONIENTE,-33.54831043,-70.77296801,338.0,212.0,0.0006721151742925889,0.0008445373966736381
7948,9895,ESCUELA BASICA REINA DE SUECIA,MAIPÚ,SANTIAGO PONIENTE,-33.4736724,-70.75601668,307.0,214.0,0.0006104714748752212,0.0008525047306045215
7949,9896,LICEO MAIPÚ DE LAS ARTES Y LA TECNOLOGÍA,MAIPÚ,SANTIAGO PONIENTE,-33.51075376,-70.72421283,329.0,409.0,0.0006542186163972241,0.001629319788865651
7950,9897,LICEO POLITECNICO PARTICULAR HANNOVER,MAIPÚ,SANTIAGO PONIENTE,-33.4994248,-70.74433865,879.0,650.0,0.0017478971544472946,0.002589383527537098
7952,9900,COLEGIO BICENTENARIO DE EXCELENCIA POLITECNICO ALEMAN ALBERT EINSTEIN,CERRILLOS,SANTIAGO PONIENTE,-33.49711154,-70.71937341,498.0,391.0,0.0009902762035435184,0.0015576137834877005
7953,9901,ESCUELA PARTICULAR FRANZ LISZT,MAIPÚ,SANTIAGO PONIENTE,-33.51605977,-70.76354117,152.0,135.0,0.00030225297778838317,0.000537795040334628
7955,9903,COLEGIO LOS CONQUISTADORES,CERRILLOS,SANTIAGO PONIENTE,-33.50895698,-70.72668105,512.0,272.0,0.0010181152936029748,0.0010835574146001393
7956,9905,LICEO SAN PEDRO POVEDA,MAIPÚ,SANTIAGO PONIENTE,-33.49613737,-70.76092139,1328.0,98.0,0.0026407365427827158,0.0003903993626132855
7957,9906,COLEGIO INSTITUTO AMERICA,MAIPÚ,SANTIAGO PONIENTE,-33.50788835,-70.7650068,224.0,313.0,0.00044542544095130146,0.0012468877601832487
7958,9907,COLEGIO POLIVALENTE CAMILO HENRIQUEZ,MAIPÚ,SANTIAGO PONIENTE,-33.51493608,-70.76275292,943.0,185.0,0.0018751615661476665,0.0007369783886067125
7959,9909,CENTRO EDUCACIONAL PIAMARTINO CAROLINA LLONA DE CUEVAS,MAIPÚ,SANTIAGO PONIENTE,-33.5151854,-70.7642677,719.0,1150.0,0.001429736125196365,0.004581217010257942
7960,9910,COLEGIO PARTICULAR SAN FELIX,MAIPÚ,SANTIAGO PONIENTE,-33.50031890999999,-70.75048348,298.0,77.0,0.0005925749169798564,0.00030674235633901004
7961,9911,COLEGIO DE LA PROVIDENCIA C.LARRAIN DE I,MAIPÚ,SANTIAGO PONIENTE,-33.51558253999999,-70.76593938,974.0,233.0,0.0019368052655650341,0.0009281944029479136
7962,9912,COLEGIO PART. ASCENSION NICOL,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,-33.46874522,-70.69900695,346.0,230.0,0.0006880232257551354,0.0009162434020515885
7965,9917,COLEGIO POLIVALENTE PATRICIO MEKIS,MAIPÚ,SANTIAGO PONIENTE,-33.51055005,-70.77584284,987.0,543.0,0.001962655849191672,0.002163131162234837
7966,9919,COLEGIO PARTICULAR MATER DEI,CERRILLOS,SANTIAGO PONIENTE,-33.50068911999999,-70.71193514,559.0,136.0,0.0011115750959454355,0.0005417787073000697
7967,9920,ESC. BASICA DIVINO JESUS,MAIPÚ,SANTIAGO PONIENTE,-33.52654683,-70.76541655,65.0,32.0,0.00012925291813319016,0.00012747734289413404
7968,9922,ESCUELA PARTICULAR HOLANDA,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,-33.4680096,-70.72247585,668.0,196.0,0.0013283222971226312,0.000780798725226571
7970,9924,COLEGIO ALBERTO PEREZ,MAIPÚ,SANTIAGO PONIENTE,-33.49969075,-70.75924528,1514.0,188.0,0.003010598739286922,0.0007489293895030375
